,Unnamed: 0,Year,Month,Year_Month,Geographic Location,Location,Latitude,Longitude,Drought / No Drought,MYD13A3_061__1_km_monthly_EVI,MYD13A3_061__1_km_monthly_NDVI,MYD13A3_061__1_km_monthly_VI_Quality_VI_Usefulness_Description,Deep_Drainage,PET_Actual,E_Actual,Soil_M_root_zone,Qtot,Rainfall,ENSO,IOD,IPO_TPI,SAMI,P_acc_3M
894,894,2014,May,2014-05,Coonabarabran,Coonabarabran,-31.25,149.2667,1,0.2752,0.5406,['Highest quality'],2.560546875,74.0546875,32.4609375,0.1953125,1.6328125,17.203125,0.09,-0.012,-0.121,-1.62,153.203125
895,895,2014,June,2014-06,Narrabri,Narrabri,-30.3167,149.7667,1,0.3928,0.6047,['Lower quality'],0.474609375,63.71875,42.046875,0.340820313,0.21875,55.6015625,0.37,0.086,-0.113,-0.21,76.90625
896,896,2014,May,2014-05,Narrabri,Narrabri,-30.3167,149.7667,1,0.3803,0.6111,['Highest quality'],0.491210938,85.2421875,54.1953125,0.360351563,0.0078125,17.1015625,0.09,-0.012,-0.121,-1.62,195.0078125
897,897,2014,June,2014-06,Tamworth,Tamworth,-31.083,150.917,1,0.2667,0.5045,['Lower quality'],0.885742188,55.0078125,26.0859375,0.180664063,0.0390625,51.8984375,0.37,0.086,-0.113,-0.21,96.1015625
898,898,2014,May,2014-05,Tamworth,Tamworth,-31.083,150.917,1,0.2764,0.497,['Highest quality'],0.923828125,74.0234375,35.484375,0.14453125,0.0078125,25.6015625,0.09,-0.012,-0.121,-1.62,140.3046875
899,899,2019,March,2019-03,Bogan Shire,Bogan,-31.567,147.2,1,0.1635,0.2701,['Highest quality'],0.926757813,178.15625,12,0.0234375,0.0078125,23,0.92,0.325,,1.47,72.8984375
900,900,2019,March,2019-03,Coonamble,Coonamble,-30.95,148.4,1,0.1354,0.204,['Lower quality'],0.098632813,182.9765625,12.265625,0.036132813,1.203125,77.1015625,0.92,0.325,,1.47,93.40625
901,901,2019,March,2019-03,Gilgandra,Gilgandra,-31.7,148.6667,1,0.19,0.3368,['Lower quality'],1.197265625,169.8125,8.1484375,0.028320313,0.09375,54,0.92,0.325,,1.47,97.796875
902,902,2019,March,2019-03,Warren,Warren,-31.7,147.833,1,0.2188,0.3274,['Highest quality'],0.340820313,177.9453125,12.2109375,0.02734375,0.015625,26.796875,0.92,0.325,,1.47,76.1015625
903,903,2020,June,2020-06,Tamworth,Tamworth,-31.083,150.917,1,0.3348,0.5464,['Lower quality'],0.99609375,54.390625,33.046875,0.518554688,0.09375,34.703125,-0.02,0.568,,1.18,129.203125
904,904,2020,May,2020-05,Tamworth,Tamworth,-31.083,150.917,1,0.3925,0.6025,['Lower quality'],1,70.15625,40.5546875,0.577148438,0.109375,45.3984375,-0.42,0.378,,1.03,163.796875
906,906,2020,June,2020-06,Nyngan,Nyngan,-31.563,147.1962,1,0.2211,0.3815,['Lower quality'],0.852539063,56.1796875,35.1796875,0.21484375,0.0390625,23,-0.02,0.568,,1.18,135.1953125
908,908,2020,April,2020-04,Nyngan,Nyngan,-31.563,147.1962,1,0.2583,0.4258,['Highest quality'],0.836914063,100.1484375,63.921875,0.4375,0.8046875,100.8984375,0.48,0.064,,-1.72,275.8984375
909,909,2020,April,2020-04,Cobargo,Cobargo,-36.3667,149.9,0,0.2614,0.6431,['Lower quality'],3.015625,80.78125,57.84375,0.34375,5.078125,54,0.48,0.064,,-1.72,355.6015625
910,910,2020,April,2020-04,Bega,Bega,-36.6742,149.8429,0,0.3908,0.6135,['Highest quality'],1.935546875,82.3671875,39.953125,0.287109375,0.265625,43.203125,0.48,0.064,,-1.72,261.609375
911,911,2020,March,2020-03,Tamworth,Tamworth,-31.083,150.917,1,0.5425,0.6934,['Highest quality'],0.89453125,136.34375,70.8828125,0.694335938,1.484375,69.296875,0.52,0.119,,2.05,364.09375
912,912,2020,March,2020-03,Narrabri,Narrabri,-30.3167,149.7667,1,0.3785,0.5298,['Highest quality'],0.440429688,158.8828125,93.1953125,0.614257813,0.1015625,65.8984375,0.52,0.119,,2.05,334.3984375
914,914,2020,March,2020-03,Cobargo,Cobargo,-36.3667,149.9,0,0.3008,0.6807,['Highest quality'],2.959960938,118.2421875,79.2109375,0.473632813,6.9296875,72,0.52,0.119,,2.05,332
915,915,2020,March,2020-03,Bega,Bega,-36.6742,149.8429,0,0.3697,0.5894,['Highest quality'],1.950195313,123.2421875,63.3828125,0.391601563,0.6796875,48.703125,0.52,0.119,,2.05,253.8046875
916,916,2021,January,2021-01,Narrabri,Narrabri,-30.3167,149.7667,0,0.382,0.5174,['Lower quality'],0.43359375,229.7109375,106.3984375,0.322265625,0.0546875,36.796875,-1.87,0.116,,1.95,183
917,917,2020,January,2020-01,Casino,Casino,-28.8667,153.05,1,0.3323,0.5319,['Lower quality'],2.1875,216.9296875,82.4453125,0.333007813,5.84375,191.6015625,0.2,0.238,,0.57,276.1015625
918,918,2020,February,2020-02,Casino,Casino,-28.8667,153.05,0,0.4377,0.6497,['Highest quality'],2.235351563,148.90625,89.0546875,0.78125,154.921875,340.796875,0.3,0.134,,-0.36,612.6953125
919,919,2020,March,2020-03,Casino,Casino,-28.8667,153.05,0,0.4071,0.6099,['Highest quality'],2.716796875,140.1484375,85.5390625,0.767578125,17.390625,79.203125,0.52,0.119,,2.05,611.6015625
920,920,2020,April,2020-04,Casino,Casino,-28.8667,153.05,0,0.4185,0.6096,['Lower quality'],2.749023438,118.0546875,75.265625,0.526367188,0.2578125,26.8984375,0.48,0.064,,-1.72,446.8984375
921,921,2020,May,2020-05,Casino,Casino,-28.8667,153.05,0,0.3404,0.5986,['Highest quality'],2.791992188,90.5859375,43.1875,0.37890625,0.1484375,26.3984375,-0.42,0.378,,1.03,132.5
922,922,2020,November,2020-11,Dungog,Dungog,-32.3983,151.7525,0,0.4598,0.6377,['Highest quality'],3.049804688,173.5234375,89.546875,0.607421875,5.359375,31.703125,-1.19,0.143,,1.14,201.8046875
923,923,2021,February,2021-02,Dungog,Dungog,-32.3983,151.7525,0,0.4238,0.6442,['Highest quality'],3.211914063,122.140625,82.21875,0.733398438,72.0859375,179.1015625,-1.84,0.323,,2.19,506.3046875
924,924,2021,March,2021-03,Dungog,Dungog,-32.3983,151.7525,0,0.4462,0.6983,['Lower quality'],4.072265625,112.328125,79.53125,0.772460938,162.859375,275.3984375,-0.55,0.367,,-0.95,617
925,925,2019,November,2019-11,Inglewood,Inglewood,-28.4167,151.0833,1,0.1659,0.2501,['Highest quality'],0.456054688,231.0078125,11.2109375,0.021484375,0,9.703125,1.07,0.958,,-4.42,27.90625
926,926,2019,December,2019-12,Inglewood,Inglewood,-28.4167,151.0833,1,0.1636,0.2467,['Highest quality'],0.467773438,265.8046875,19.6796875,0.049804688,0.0078125,21.3984375,0.73,0.312,,-1.78,47.8046875
927,927,2020,January,2020-01,Inglewood,Inglewood,-28.4167,151.0833,1,0.1643,0.2596,['Lower quality'],0.46484375,238.5703125,27.5078125,0.112304688,0.078125,61,0.2,0.238,,0.57,92.1015625
928,928,2020,February,2020-02,Inglewood,Inglewood,-28.4167,151.0833,1,0.4742,0.6801,['Highest quality'],0.442382813,172.578125,59.15625,0.448242188,0.796875,139.1015625,0.3,0.134,,-0.36,221.5
929,929,2021,April,2021-04,Inglewood,Inglewood,-28.4167,151.0833,0,0.441,0.6542,['Highest quality'],0.486328125,110.7734375,63.625,0.659179688,7.5859375,52.8984375,-0.42,0.325,,0.87,266.6015625
930,930,2021,May,2021-05,Inglewood,Inglewood,-28.4167,151.0833,0,0.4333,0.6282,['Lower quality'],0.534179688,83.5546875,51.34375,0.538085938,0.03125,31.796875,-0.45,0.089,,0.75,270.296875
931,931,2020,September,2020-09,City of Wagga Wagga,Wagga Wagga,-35.133,147.367,0,0.2138,0.3393,['Highest quality'],1.46875,96.9609375,60.796875,0.233398438,0.0390625,54,-1.24,-0.084,,-0.25,164.5078125
932,932,2020,October,2020-10,City of Wagga Wagga,Wagga Wagga,-35.133,147.367,0,0.2118,0.3427,['Lower quality'],1.505859375,132.8828125,75.5625,0.258789063,0.0703125,91.1015625,-1.19,0.233,,1.79,237.40625
933,933,2020,November,2020-11,City of Wagga Wagga,Wagga Wagga,-35.133,147.367,0,0.2143,0.3101,['Highest quality'],1.4375,194.1796875,79.2109375,0.224609375,0.0546875,37.3984375,-1.19,0.143,,1.14,194.3046875
934,934,2020,December,2020-12,City of Wagga Wagga,Wagga Wagga,-35.133,147.367,0,0.2226,0.3097,['Highest quality'],1.455078125,215.671875,71.375,0.196289063,0.1484375,63.5,-1.86,0.1,,2.28,199.90625
935,935,2021,January,2021-01,City of Wagga Wagga,Wagga Wagga,-35.133,147.367,0,0.1693,0.2471,['Highest quality'],1.431640625,209.1953125,57.59375,0.111328125,0.2109375,76.796875,-1.87,0.116,,1.95,173.6015625
936,936,2021,February,2021-02,City of Wagga Wagga,Wagga Wagga,-35.133,147.367,0,0.229,0.3339,['Lower quality'],1.328125,167.609375,100.8046875,0.370117188,0.9296875,91.6015625,-1.84,0.323,,2.19,225.796875
937,937,2021,March,2021-03,City of Wagga Wagga,Wagga Wagga,-35.133,147.367,0,0.2333,0.3404,['Highest quality'],1.493164063,126.9609375,73.6015625,0.190429688,0.21875,103.203125,-0.55,0.367,,-0.95,271.390625
